"'2019-11-15 10:36:12'",57,0.081,6.2470002,3.574,-0.005,34.3109856,0.0078023607,25.2700005,101.7300034,24.7299995,101.8000031,55.4799995,'N404936456','E141124168',147.1999969,8.3000002,23.1599998,0.0073589058,0.8917229821,0.0000533369,0.2845733358,20.4624004,8.3000002,5.2563477,24,1085.5,9,2.5,40.44444444,27,10.4020004,0.0084914289,34586,101,21
"'2019-11-15 10:36:13'",58,0.085,5.7119999,3.76,-0.006,37.3630829,0.008270612,25.2800007,101.7399979,24.7199993,101.8000031,55.4799995,'N404936384','E141124336',145.5,9.3000002,23.4200001,0.0081857555,0.8642875397,0.0000594802,0.2763393643,19.8915024,9.3000002,5.2563477,24,1085.5,9.5,2.638888889,43.08333333,27,10.4540005,0.008533878,33510,101,21
"'2019-11-15 10:36:14'",59,0.091,5.355,3.763,-0.002,39.7073669,0.0087776137,25.2800007,101.7399979,24.7199993,101.8000031,55.4599991,'N404936336','E141124498',143.3999939,9.8000002,23.4200001,0.0093007946,0.8599404034,0.0000631768,0.2755218518,29.6666222,9.8000002,5.2563477,24.7000008,1085.5,10,2.777777778,45.86111111,27,13.1930008,0.0107697966,33510,101,21
"'2019-11-15 10:36:15'",60,0.095,5.369,3.931,-0.005,39.5787697,0.0085057638,25.2600002,101.7300034,24.7099991,101.8000031,55.4099998,'N404936240','E141124654',141.1999969,11.8999996,23.2199993,0.0094089059,0.8354859262,0.0000639533,0.2678711865,33.5689125,11.8999996,5.2563477,25,1085.5,12,3.333333333,49.19444444,27.5,16.5490017,0.0135093891,33510,101,21
"'2019-11-15 10:36:16'",61,0.099,5.6370001,4.676,0,37.7484818,0.0121135009,25.2600002,101.7799988,24.7099991,101.8000031,55.3899994,'N404936120','E141124804',138.6999969,14.1000004,23.4099998,0.0139639108,1.249252224,0.0001083405,0.4004799766,36.8144531,14.1000004,5.2563477,25,1085.5,14.1000004,3.916666778,53.11111122,28,17.4190025,0.0142195939,33510,101,21
"'2019-11-15 10:36:17'",62,0.097,5.9910002,7.441,-0.002,35.6224251,0.0129548166,25.1900005,101.8099976,24.7099991,101.8000031,55.3400002,'N404936048','E141124960',136.1000061,14.3999996,23.1499996,0.0146320508,1.419917192,0.0001843781,0.454577383,39.3867989,14.3999996,5.2563477,25,1085.5,15.5,4.305555556,57.41666678,28,17.7509995,0.0144906118,33510,101,21
"'2019-11-15 10:36:18'",63,0.097,6.552,12.5780001,-0.002,32.6998825,0.0130735524,25.1299992,101.8300018,24.7199993,101.8000031,55.2900009,'N404935928','E141125098',133.3999939,15.1000004,23.2099991,0.0147661591,1.567111562,0.0003145227,0.5010161841,41.8235893,15.1000004,5.2563477,25,2042,16,4.444444444,61.86111122,28,18.2749996,0.014918367,45849,101,21
"'2019-11-15 10:36:19'",64,0.094,6.8740001,17.6899996,0.004,31.2477741,0.0133843515,25.1000004,101.8499985,24.7199993,101.8000031,55.2599983,'N404935736','E141125098',133.3999939,16.1000004,23.2099991,0.0146496546,1.683213794,0.0004528684,0.5375355859,40.8277397,16.1000004,5.2563477,25,2042,16,4.444444444,66.30555567,28,18.8810005,0.0154130616,47220,101,21
"'2019-11-15 10:36:20'",65,0.091,6.823,19.5900002,0,31.4837494,0.0143164159,25.0699997,101.8499985,24.7199993,101.8000031,55.2200012,'N404935592','E141125062',133.3999939,14.1000004,23.1399994,0.0151697316,1.787072171,0.0005364331,0.5705128094,37.9171562,14.1000004,5.2563477,25,2042,17,4.722222222,71.02777789,28,18.7930012,0.0153412255,47220,101,21
"'2019-11-15 10:36:21'",66,0.094,6.4879999,21.4599991,0,33.0212593,0.0146370176,25.0400009,101.8899994,24.7000008,101.8000031,55.2099991,'N404935448','E141125056',133.3999939,14.8999996,23.2000008,0.0160207426,1.737384097,0.0006007989,0.5552802858,30.9615879,14.8999996,5.2563477,25,2042,16.5,4.583333333,75.61111122,28,18.5640011,0.0151542866,47220,101,21
