"11,09,46 ",",2072"
"11,09,47 ",",2073"
"11,09,48 ",",2074"
"11,09,49 ",",2075"
"11,09,50 ",",2076"
"11,09,51 ",",2077"
"11,09,52 ",",2078"
"11,09,53 ",",2079"
"11,09,54 ",",2080"
"11,09,55 ",",2081"
"11,09,56 ",",2082"
"11,09,57 ",",2083"
"11,09,58 ",",2084"
"11,09,59 ",",2085"
"11,10,00 ",",2086"
"11,10,01 ",",2087"
"11,10,02 ",",2088"
"11,10,03 ",",2089"
"11,10,04 ",",2090"
"11,10,05 ",",2091"
"11,10,06 ",",2092"
"11,10,07 ",",2093"
"11,10,08 ",",2094"
"11,10,09 ",",2095"
"11,10,10 ",",2096"
"11,10,11 ",",2097"
"11,10,12 ",",2098"
"11,10,13 ",",2099"
"11,10,14 ",",2100"
"11,10,15 ",",2101"
"11,10,16 ",",2102"
"11,10,17 ",",2103"
"11,10,18 ",",2104"
"11,10,19 ",",2105"
"11,10,20 ",",2106"
"11,10,21 ",",2107"
"11,10,22 ",",2108"
"11,10,23 ",",2109"
"11,10,24 ",",2110"
"11,10,25 ",",2111"
"11,10,26 ",",2112"
"11,10,27 ",",2113"
"11,10,28 ",",2114"
"11,10,29 ",",2115"
"11,10,30 ",",2116"
"11,10,31 ",",2117"
"11,10,32 ",",2118"
"11,10,33 ",",2119"
"11,10,34 ",",2120"
"11,10,35 ",",2121"
"11,10,36 ",",2122"
"11,10,37 ",",2123"
"11,10,38 ",",2124"
"11,10,39 ",",2125"
"11,10,40 ",",2126"
"11,10,41 ",",2127"
"11,10,42 ",",2128"
"11,10,43 ",",2129"
"11,10,44 ",",2130"
"11,10,45 ",",2131"
"11,10,46 ",",2132"
"11,10,47 ",",2133"
"11,10,48 ",",2134"
"11,10,49 ",",2135"
"11,10,50 ",",2136"
"11,10,51 ",",2137"
"11,10,52 ",",2138"
"11,10,53 ",",2139"
"11,10,54 ",",2140"
"11,10,55 ",",2141"
"11,10,56 ",",2142"
"11,10,57 ",",2143"
"11,10,58 ",",2144"
"11,10,59 ",",2145"
"11,11,00 ",",2146"
"11,11,01 ",",2147"
"11,11,02 ",",2148"
"11,11,03 ",",2149"
"11,11,04 ",",2150"
"11,11,05 ",",2151"
"11,11,06 ",",2152"
"11,11,07 ",",2153"
"11,11,08 ",",2154"
"11,11,09 ",",2155"
"11,11,10 ",",2156"
"11,11,11 ",",2157"
"11,11,12 ",",2158"
"11,11,13 ",",2159"
"11,11,14 ",",2160"
"11,11,15 ",",2161"
"11,11,16 ",",2162"
"11,11,17 ",",2163"
"11,11,18 ",",2164"
"11,11,19 ",",2165"
"11,11,20 ",",2166"
"11,11,21 ",",2167"
"11,11,22 ",",2168"
"11,11,23 ",",2169"
"11,11,24 ",",2170"
"11,11,25 ",",2171"
"11,11,26 ",",2172"
"11,11,27 ",",2173"
"11,11,28 ",",2174"
"11,11,29 ",",2175"
"11,11,30 ",",2176"
"11,11,31 ",",2177"
"11,11,32 ",",2178"
"11,11,33 ",",2179"
"11,11,34 ",",2180"
"11,11,35 ",",2181"
"11,11,36 ",",2182"
"11,11,37 ",",2183"
"11,11,38 ",",2184"
"11,11,39 ",",2185"
"11,11,40 ",",2186"
"11,11,41 ",",2187"
"11,11,42 ",",2188"
"11,11,43 ",",2189"
"11,11,44 ",",2190"
"11,11,45 ",",2191"
"11,11,46 ",",2192"
"11,11,47 ",",2193"
"11,11,48 ",",2194"
"11,11,49 ",",2195"
"11,11,50 ",",2196"
"11,11,51 ",",2197"
"11,11,52 ",",2198"
"11,11,53 ",",2199"
"11,11,54 ",",2200"
"11,11,55 ",",2201"
"11,11,56 ",",2202"
"11,11,57 ",",2203"
"11,11,58 ",",2204"
"11,11,59 ",",2205"
"11,12,00 ",",2206"
"11,12,01 ",",2207"
"11,12,02 ",",2208"
"11,12,03 ",",2209"
"11,12,04 ",",2210"
"11,12,05 ",",2211"
"11,12,06 ",",2212"
"11,12,07 ",",2213"
"11,12,08 ",",2214"
"11,12,09 ",",2215"
"11,12,10 ",",2216"
"11,12,11 ",",2217"
"11,12,12 ",",2218"
"11,12,13 ",",2219"
"11,12,14 ",",2220"
"11,12,15 ",",2221"
"11,12,16 ",",2222"
"11,12,17 ",",2223"
"11,12,18 ",",2224"
"11,12,19 ",",2225"
"11,12,20 ",",2226"
"11,12,21 ",",2227"
"11,12,22 ",",2228"
"11,12,23 ",",2229"
"11,12,24 ",",2230"
"11,12,25 ",",2231"
"11,12,26 ",",2232"
"11,12,27 ",",2233"
"11,12,28 ",",2234"
"11,12,29 ",",2235"
"11,12,30 ",",2236"
"11,12,31 ",",2237"
"11,12,32 ",",2238"
"11,12,33 ",",2239"
"11,12,34 ",",2240"
"11,12,35 ",",2241"
"11,12,36 ",",2242"
"11,12,37 ",",2243"
"11,12,38 ",",2244"
"11,12,39 ",",2245"
"11,12,40 ",",2246"
"11,12,41 ",",2247"
"11,12,42 ",",2248"
"11,12,43 ",",2249"
"11,12,44 ",",2250"
"11,12,45 ",",2251"
"11,12,46 ",",2252"
"11,12,47 ",",2253"
"11,12,48 ",",2254"
"11,12,49 ",",2255"
"11,12,50 ",",2256"
"11,12,51 ",",2257"
"11,12,52 ",",2258"
"11,12,53 ",",2259"
"11,12,54 ",",2260"
"11,12,55 ",",2261"
"11,12,56 ",",2262"
"11,12,57 ",",2263"
"11,12,58 ",",2264"
"11,12,59 ",",2265"
"11,13,00 ",",2266"
"11,13,01 ",",2267"
"11,13,02 ",",2268"
"11,13,03 ",",2269"
"11,13,04 ",",2270"
"11,13,05 ",",2271"
"11,13,06 ",",2272"
"11,13,07 ",",2273"
"11,13,08 ",",2274"
"11,13,09 ",",2275"
"11,13,10 ",",2276"
"11,13,11 ",",2277"
"11,13,12 ",",2278"
"11,13,13 ",",2279"
"11,13,14 ",",2280"
"11,13,15 ",",2281"
"11,13,16 ",",2282"
"11,13,17 ",",2283"
"11,13,18 ",",2284"
"11,13,19 ",",2285"
"11,13,20 ",",2286"
"11,13,21 ",",2287"
"11,13,22 ",",2288"
"11,13,23 ",",2289"
"11,13,24 ",",2290"
"11,13,25 ",",2291"
"11,13,26 ",",2292"
"11,13,27 ",",2293"
"11,13,28 ",",2294"
"11,13,29 ",",2295"
"11,13,30 ",",2296"
"11,13,31 ",",2297"
"11,13,32 ",",2298"
"11,13,33 ",",2299"
"11,13,34 ",",2300"
"11,13,35 ",",2301"
"11,13,36 ",",2302"
"11,13,37 ",",2303"
"11,13,38 ",",2304"
"11,13,39 ",",2305"
"11,13,40 ",",2306"
"11,13,41 ",",2307"
"11,13,42 ",",2308"
"11,13,43 ",",2309"
"11,13,44 ",",2310"
"11,13,45 ",",2311"
"11,13,46 ",",2312"
"11,13,47 ",",2313"
"11,13,48 ",",2314"
"11,13,49 ",",2315"
"11,13,50 ",",2316"
"11,13,51 ",",2317"
"11,13,52 ",",2318"
"11,13,53 ",",2319"
"11,13,54 ",",2320"
"11,13,55 ",",2321"
"11,13,56 ",",2322"
"11,13,57 ",",2323"
"11,13,58 ",",2324"
"11,13,59 ",",2325"
"11,14,00 ",",2326"
"11,14,01 ",",2327"
"11,14,02 ",",2328"
"11,14,03 ",",2329"
"11,14,04 ",",2330"
"11,14,05 ",",2331"
"11,14,06 ",",2332"
"11,14,07 ",",2333"
"11,14,08 ",",2334"
"11,14,09 ",",2335"
"11,14,10 ",",2336"
"11,14,11 ",",2337"
"11,14,12 ",",2338"
"11,14,13 ",",2339"
"11,14,14 ",",2340"
"11,14,15 ",",2341"
"11,14,16 ",",2342"
"11,14,17 ",",2343"
"11,14,18 ",",2344"
"11,14,19 ",",2345"
"11,14,20 ",",2346"
"11,14,21 ",",2347"
"11,14,22 ",",2348"
"11,14,23 ",",2349"
"11,14,24 ",",2350"
"11,14,25 ",",2351"
"11,14,26 ",",2352"
"11,14,27 ",",2353"
"11,14,28 ",",2354"
"11,14,29 ",",2355"
"11,14,30 ",",2356"
"11,14,31 ",",2357"
"11,14,32 ",",2358"
"11,14,33 ",",2359"
"11,14,34 ",",2360"
"11,14,35 ",",2361"
"11,14,36 ",",2362"
"11,14,37 ",",2363"
"11,14,38 ",",2364"
"11,14,39 ",",2365"
"11,14,40 ",",2366"
"11,14,41 ",",2367"
"11,14,42 ",",2368"
"11,14,43 ",",2369"
"11,14,44 ",",2370"
"11,14,45 ",",2371"
"11,14,46 ",",2372"
"11,14,47 ",",2373"
"11,14,48 ",",2374"
"11,14,49 ",",2375"
"11,14,50 ",",2376"
"11,14,51 ",",2377"
"11,14,52 ",",2378"
"11,14,53 ",",2379"
"11,14,54 ",",2380"
"11,14,55 ",",2381"
"11,14,56 ",",2382"
"11,14,57 ",",2383"
"11,14,58 ",",2384"
"11,14,59 ",",2385"
"11,15,00 ",",2386"
"11,15,01 ",",2387"
"11,15,02 ",",2388"
"11,15,03 ",",2389"
"11,15,04 ",",2390"
"11,15,05 ",",2391"
"11,15,06 ",",2392"
"11,15,07 ",",2393"
"11,15,08 ",",2394"
"11,15,09 ",",2395"
"11,15,10 ",",2396"
"11,15,11 ",",2397"
"11,15,12 ",",2398"
"11,15,13 ",",2399"
"11,15,14 ",",2400"
"11,15,15 ",",2401"
"11,15,16 ",",2402"
"11,15,17 ",",2403"
"11,15,18 ",",2404"
"11,15,19 ",",2405"
"11,15,20 ",",2406"
"11,15,21 ",",2407"
"11,15,22 ",",2408"
"11,15,23 ",",2409"
"11,15,24 ",",2410"
"11,15,25 ",",2411"
"11,15,26 ",",2412"
"11,15,27 ",",2413"
"11,15,28 ",",2414"
"11,15,29 ",",2415"
"11,15,30 ",",2416"
"11,15,31 ",",2417"
"11,15,32 ",",2418"
"11,15,33 ",",2419"
"11,15,34 ",",2420"
"11,15,35 ",",2421"
"11,15,36 ",",2422"
"11,15,37 ",",2423"
"11,15,38 ",",2424"
"11,15,39 ",",2425"
"11,15,40 ",",2426"
"11,15,41 ",",2427"
"11,15,42 ",",2428"
"11,15,43 ",",2429"
"11,15,44 ",",2430"
"11,15,45 ",",2431"
"11,15,46 ",",2432"
"11,15,47 ",",2433"
"11,15,48 ",",2434"
"11,15,49 ",",2435"
"11,15,50 ",",2436"
"11,15,51 ",",2437"
"11,15,52 ",",2438"
"11,15,53 ",",2439"
"11,15,54 ",",2440"
"11,15,55 ",",2441"
"11,15,56 ",",2442"
"11,15,57 ",",2443"
"11,15,58 ",",2444"
"11,15,59 ",",2445"
"11,16,00 ",",2446"
"11,16,01 ",",2447"
"11,16,02 ",",2448"
"11,16,03 ",",2449"
"11,16,04 ",",2450"
"11,16,05 ",",2451"
"11,16,06 ",",2452"
"11,16,07 ",",2453"
"11,16,08 ",",2454"
"11,16,09 ",",2455"
"11,16,10 ",",2456"
"11,16,11 ",",2457"
"11,16,12 ",",2458"
"11,16,13 ",",2459"
"11,16,14 ",",2460"
"11,16,15 ",",2461"
"11,16,16 ",",2462"
"11,16,17 ",",2463"
"11,16,18 ",",2464"
"11,16,19 ",",2465"
"11,16,20 ",",2466"
"11,16,21 ",",2467"
"11,16,22 ",",2468"
"11,16,23 ",",2469"
"11,16,24 ",",2470"
"11,16,25 ",",2471"
"11,16,26 ",",2472"
"11,16,27 ",",2473"
"11,16,28 ",",2474"
"11,16,29 ",",2475"
"11,16,30 ",",2476"
"11,16,31 ",",2477"
"11,16,32 ",",2478"
"11,16,33 ",",2479"
"11,16,34 ",",2480"
"11,16,35 ",",2481"
"11,16,36 ",",2482"
"11,16,37 ",",2483"
"11,16,38 ",",2484"
"11,16,39 ",",2485"
"11,16,40 ",",2486"
"11,16,41 ",",2487"
"11,16,42 ",",2488"
"11,16,43 ",",2489"
"11,16,44 ",",2490"
"11,16,45 ",",2491"
"11,16,46 ",",2492"
"11,16,47 ",",2493"
"11,16,48 ",",2494"
"11,16,49 ",",2495"
"11,16,50 ",",2496"
"11,16,51 ",",2497"
"11,16,52 ",",2498"
"11,16,53 ",",2499"
"11,16,54 ",",2500"
"11,16,55 ",",2501"
"11,16,56 ",",2502"
"11,16,57 ",",2503"
"11,16,58 ",",2504"
"11,16,59 ",",2505"
"11,17,00 ",",2506"
"11,17,01 ",",2507"
"11,17,02 ",",2508"
"11,17,03 ",",2509"
"11,17,04 ",",2510"
"11,17,05 ",",2511"
"11,17,06 ",",2512"
"11,17,07 ",",2513"
"11,17,08 ",",2514"
"11,17,09 ",",2515"
"11,17,10 ",",2516"
"11,17,11 ",",2517"
"11,17,12 ",",2518"
"11,17,13 ",",2519"
"11,17,14 ",",2520"
"11,17,15 ",",2521"
"11,17,16 ",",2522"
"11,17,17 ",",2523"
"11,17,18 ",",2524"
"11,17,19 ",",2525"
"11,17,20 ",",2526"
"11,17,21 ",",2527"
"11,17,22 ",",2528"
"11,17,23 ",",2529"
"11,17,24 ",",2530"
"11,17,25 ",",2531"
"11,17,26 ",",2532"
"11,17,27 ",",2533"
"11,17,28 ",",2534"
"11,17,29 ",",2535"
"11,17,30 ",",2536"
"11,17,31 ",",2537"
"11,17,32 ",",2538"
"11,17,33 ",",2539"
"11,17,34 ",",2540"
"11,17,35 ",",2541"
"11,17,36 ",",2542"
"11,17,37 ",",2543"
"11,17,38 ",",2544"
"11,17,39 ",",2545"
"11,17,40 ",",2546"
"11,17,41 ",",2547"
"11,17,42 ",",2548"
"11,17,43 ",",2549"
"11,17,44 ",",2550"
"11,17,45 ",",2551"
"11,17,46 ",",2552"
"11,17,47 ",",2553"
"11,17,48 ",",2554"
"11,17,49 ",",2555"
"11,17,50 ",",2556"
"11,17,51 ",",2557"
"11,17,52 ",",2558"
"11,17,53 ",",2559"
"11,17,54 ",",2560"
"11,17,55 ",",2561"
"11,17,56 ",",2562"
"11,17,57 ",",2563"
"11,17,58 ",",2564"
"11,17,59 ",",2565"
"11,18,00 ",",2566"
"11,18,01 ",",2567"
"11,18,02 ",",2568"
"11,18,03 ",",2569"
"11,18,04 ",",2570"
"11,18,05 ",",2571"
"11,18,06 ",",2572"
"11,18,07 ",",2573"
"11,18,08 ",",2574"
"11,18,09 ",",2575"
"11,18,10 ",",2576"
"11,18,11 ",",2577"
"11,18,12 ",",2578"
"11,18,13 ",",2579"
"11,18,14 ",",2580"
"11,18,15 ",",2581"
"11,18,16 ",",2582"
"11,18,17 ",",2583"
"11,18,18 ",",2584"
"11,18,19 ",",2585"
"11,18,20 ",",2586"
"11,18,21 ",",2587"
"11,18,22 ",",2588"
"11,18,23 ",",2589"
"11,18,24 ",",2590"
"11,18,25 ",",2591"
"11,18,26 ",",2592"
"11,18,27 ",",2593"
"11,18,28 ",",2594"
"11,18,29 ",",2595"
"11,18,30 ",",2596"
"11,18,31 ",",2597"
"11,18,32 ",",2598"
"11,18,33 ",",2599"
"11,18,34 ",",2600"
"11,18,35 ",",2601"
"11,18,36 ",",2602"
"11,18,37 ",",2603"
"11,18,38 ",",2604"
"11,18,39 ",",2605"
"11,18,40 ",",2606"
"11,18,41 ",",2607"
"11,18,42 ",",2608"
"11,18,43 ",",2609"
"11,18,44 ",",2610"
"11,18,45 ",",2611"
"11,18,46 ",",2612"
"11,18,47 ",",2613"
"11,18,48 ",",2614"
"11,18,49 ",",2615"
"11,18,50 ",",2616"
"11,18,51 ",",2617"
"11,18,52 ",",2618"
"11,18,53 ",",2619"
"11,18,54 ",",2620"
"11,18,55 ",",2621"
"11,18,56 ",",2622"
"11,18,57 ",",2623"
"11,18,58 ",",2624"
"11,18,59 ",",2625"
"11,19,00 ",",2626"
"11,19,01 ",",2627"
"11,19,02 ",",2628"
"11,19,03 ",",2629"
"11,19,04 ",",2630"
"11,19,05 ",",2631"
"11,19,06 ",",2632"
"11,19,07 ",",2633"
"11,19,08 ",",2634"
"11,19,09 ",",2635"
"11,19,10 ",",2636"
"11,19,11 ",",2637"
"11,19,12 ",",2638"
"11,19,13 ",",2639"
"11,19,14 ",",2640"
"11,19,15 ",",2641"
"11,19,16 ",",2642"
"11,19,17 ",",2643"
"11,19,18 ",",2644"
"11,19,19 ",",2645"
"11,19,20 ",",2646"
"11,19,21 ",",2647"
"11,19,22 ",",2648"
"11,19,23 ",",2649"
"11,19,24 ",",2650"
"11,19,25 ",",2651"
"11,19,26 ",",2652"
"11,19,27 ",",2653"
"11,19,28 ",",2654"
"11,19,29 ",",2655"
"11,19,30 ",",2656"
"11,19,31 ",",2657"
"11,19,32 ",",2658"
"11,19,33 ",",2659"
"11,19,34 ",",2660"
"11,19,35 ",",2661"
"11,19,36 ",",2662"
"11,19,37 ",",2663"
"11,19,38 ",",2664"
"11,19,39 ",",2665"
"11,19,40 ",",2666"
"11,19,41 ",",2667"
"11,19,42 ",",2668"
"11,19,43 ",",2669"
"11,19,44 ",",2670"
"11,19,45 ",",2671"
"11,19,46 ",",2672"
"11,19,47 ",",2673"
"11,19,48 ",",2674"
"11,19,49 ",",2675"
"11,19,50 ",",2676"
"11,19,51 ",",2677"
"11,19,52 ",",2678"
"11,19,53 ",",2679"
"11,19,54 ",",2680"
"11,19,55 ",",2681"
"11,19,56 ",",2682"
"11,19,57 ",",2683"
"11,19,58 ",",2684"
"11,19,59 ",",2685"
"11,20,00 ",",2686"
"11,20,01 ",",2687"
"11,20,02 ",",2688"
"11,20,03 ",",2689"
"11,20,04 ",",2690"
"11,20,05 ",",2691"
"11,20,06 ",",2692"
"11,20,07 ",",2693"
"11,20,08 ",",2694"
"11,20,09 ",",2695"
"11,20,10 ",",2696"
"11,20,11 ",",2697"
"11,20,12 ",",2698"
"11,20,13 ",",2699"
"11,20,14 ",",2700"
"11,20,15 ",",2701"
"11,20,16 ",",2702"
"11,20,17 ",",2703"
"11,20,18 ",",2704"
"11,20,19 ",",2705"
"11,20,20 ",",2706"
"11,20,21 ",",2707"
"11,20,22 ",",2708"
"11,20,23 ",",2709"
"11,20,24 ",",2710"
"11,20,25 ",",2711"
"11,20,26 ",",2712"
"11,20,27 ",",2713"
"11,20,28 ",",2714"
"11,20,29 ",",2715"
"11,20,30 ",",2716"
"11,20,31 ",",2717"
"11,20,32 ",",2718"
"11,20,33 ",",2719"
"11,20,34 ",",2720"
"11,20,35 ",",2721"
"11,20,36 ",",2722"
"11,20,37 ",",2723"
"11,20,38 ",",2724"
"11,20,39 ",",2725"
"11,20,40 ",",2726"
"11,20,41 ",",2727"
"11,20,42 ",",2728"
"11,20,43 ",",2729"
"11,20,44 ",",2730"
"11,20,45 ",",2731"
"11,20,46 ",",2732"
"11,20,47 ",",2733"
"11,20,48 ",",2734"
"11,20,49 ",",2735"
"11,20,50 ",",2736"
"11,20,51 ",",2737"
"11,20,52 ",",2738"
"11,20,53 ",",2739"
"11,20,54 ",",2740"
"11,20,55 ",",2741"
"11,20,56 ",",2742"
"11,20,57 ",",2743"
"11,20,58 ",",2744"
"11,20,59 ",",2745"
"11,21,00 ",",2746"
"11,21,01 ",",2747"
"11,21,02 ",",2748"
"11,21,03 ",",2749"
"11,21,04 ",",2750"
"11,21,05 ",",2751"
"11,21,06 ",",2752"
"11,21,07 ",",2753"
"11,21,08 ",",2754"
"11,21,09 ",",2755"
"11,21,10 ",",2756"
"11,21,11 ",",2757"
"11,21,12 ",",2758"
"11,21,13 ",",2759"
"11,21,14 ",",2760"
"11,21,15 ",",2761"
"11,21,16 ",",2762"
"11,21,17 ",",2763"
"11,21,18 ",",2764"
"11,21,19 ",",2765"
"11,21,20 ",",2766"
"11,21,21 ",",2767"
"11,21,22 ",",2768"
"11,21,23 ",",2769"
"11,21,24 ",",2770"
"11,21,25 ",",2771"
"11,21,26 ",",2772"
"11,21,27 ",",2773"
"11,21,28 ",",2774"
"11,21,29 ",",2775"
"11,21,30 ",",2776"
"11,21,31 ",",2777"
"11,21,32 ",",2778"
"11,21,33 ",",2779"
"11,21,34 ",",2780"
"11,21,35 ",",2781"
"11,21,36 ",",2782"
"11,21,37 ",",2783"
"11,21,38 ",",2784"
"11,21,39 ",",2785"
"11,21,40 ",",2786"
"11,21,41 ",",2787"
"11,21,42 ",",2788"
"11,21,43 ",",2789"
"11,21,44 ",",2790"
"11,21,45 ",",2791"
"11,21,46 ",",2792"
"11,21,47 ",",2793"
"11,21,48 ",",2794"
"11,21,49 ",",2795"
"11,21,50 ",",2796"
"11,21,51 ",",2797"
"11,21,52 ",",2798"
"11,21,53 ",",2799"
"11,21,54 ",",2800"
"11,21,55 ",",2801"
"11,21,56 ",",2802"
"11,21,57 ",",2803"
"11,21,58 ",",2804"
"11,21,59 ",",2805"
"11,22,00 ",",2806"
"11,22,01 ",",2807"
"11,22,02 ",",2808"
"11,22,03 ",",2809"
"11,22,04 ",",2810"
"11,22,05 ",",2811"
"11,22,06 ",",2812"
"11,22,07 ",",2813"
"11,22,08 ",",2814"
"11,22,09 ",",2815"
"11,22,10 ",",2816"
"11,22,11 ",",2817"
"11,22,12 ",",2818"
"11,22,13 ",",2819"
"11,22,14 ",",2820"
"11,22,15 ",",2821"
"11,22,16 ",",2822"
"11,22,17 ",",2823"
"11,22,18 ",",2824"
"11,22,19 ",",2825"
"11,22,20 ",",2826"
"11,22,21 ",",2827"
"11,22,22 ",",2828"
"11,22,23 ",",2829"
"11,22,24 ",",2830"
"11,22,25 ",",2831"
"11,22,26 ",",2832"
"11,22,27 ",",2833"
"11,22,28 ",",2834"
"11,22,29 ",",2835"
"11,22,30 ",",2836"
"11,22,31 ",",2837"
"11,22,32 ",",2838"
"11,22,33 ",",2839"
"11,22,34 ",",2840"
"11,22,35 ",",2841"
"11,22,36 ",",2842"
"11,22,37 ",",2843"
"11,22,38 ",",2844"
"11,22,39 ",",2845"
"11,22,40 ",",2846"
"11,22,41 ",",2847"
"11,22,42 ",",2848"
"11,22,43 ",",2849"
"11,22,44 ",",2850"
"11,22,45 ",",2851"
"11,22,46 ",",2852"
"11,22,47 ",",2853"
"11,22,48 ",",2854"
"11,22,49 ",",2855"
"11,22,50 ",",2856"
"11,22,51 ",",2857"
"11,22,52 ",",2858"
"11,22,53 ",",2859"
"11,22,54 ",",2860"
"11,22,55 ",",2861"
"11,22,56 ",",2862"
"11,22,57 ",",2863"
"11,22,58 ",",2864"
"11,22,59 ",",2865"
"11,23,00 ",",2866"
"11,23,01 ",",2867"
"11,23,02 ",",2868"
"11,23,03 ",",2869"
"11,23,04 ",",2870"
"11,23,05 ",",2871"
"11,23,06 ",",2872"
"11,23,07 ",",2873"
"11,23,08 ",",2874"
"11,23,09 ",",2875"
"11,23,10 ",",2876"
"11,23,11 ",",2877"
"11,23,12 ",",2878"
"11,23,13 ",",2879"
"11,23,14 ",",2880"
"11,23,15 ",",2881"
"11,23,16 ",",2882"
"11,23,17 ",",2883"
"11,23,18 ",",2884"
"11,23,19 ",",2885"
"11,23,20 ",",2886"
"11,23,21 ",",2887"
"11,23,22 ",",2888"
"11,23,23 ",",2889"
"11,23,24 ",",2890"
"11,23,25 ",",2891"
"11,23,26 ",",2892"
"11,23,27 ",",2893"
"11,23,28 ",",2894"
"11,23,29 ",",2895"
"11,23,30 ",",2896"
"11,23,31 ",",2897"
"11,23,32 ",",2898"
"11,23,33 ",",2899"
"11,23,34 ",",2900"
"11,23,35 ",",2901"
"11,23,36 ",",2902"
"11,23,37 ",",2903"
"11,23,38 ",",2904"
"11,23,39 ",",2905"
"11,23,40 ",",2906"
"11,23,41 ",",2907"
"11,23,42 ",",2908"
"11,23,43 ",",2909"
"11,23,44 ",",2910"
"11,23,45 ",",2911"
"11,23,46 ",",2912"
"11,23,47 ",",2913"
"11,23,48 ",",2914"
"11,23,49 ",",2915"
"11,23,50 ",",2916"
"11,23,51 ",",2917"
"11,23,52 ",",2918"
"11,23,53 ",",2919"
"11,23,54 ",",2920"
"11,23,55 ",",2921"
"11,23,56 ",",2922"
"11,23,57 ",",2923"
"11,23,58 ",",2924"
"11,23,59 ",",2925"
"11,24,00 ",",2926"
"11,24,01 ",",2927"
"11,24,02 ",",2928"
"11,24,03 ",",2929"
"11,24,04 ",",2930"
"11,24,05 ",",2931"
"11,24,06 ",",2932"
"11,24,07 ",",2933"
"11,24,08 ",",2934"
"11,24,09 ",",2935"
"11,24,10 ",",2936"
"11,24,11 ",",2937"
"11,24,12 ",",2938"
"11,24,13 ",",2939"
"11,24,14 ",",2940"
"11,24,15 ",",2941"
"11,24,16 ",",2942"
"11,24,17 ",",2943"
"11,24,18 ",",2944"
"11,24,19 ",",2945"
"11,24,20 ",",2946"
"11,24,21 ",",2947"
"11,24,22 ",",2948"
"11,24,23 ",",2949"
"11,24,24 ",",2950"
"11,24,25 ",",2951"
"11,24,26 ",",2952"
"11,24,27 ",",2953"
"11,24,28 ",",2954"
"11,24,29 ",",2955"
"11,24,30 ",",2956"
"11,24,31 ",",2957"
"11,24,32 ",",2958"
"11,24,33 ",",2959"
"11,24,34 ",",2960"
"11,24,35 ",",2961"
"11,24,36 ",",2962"
"11,24,37 ",",2963"
"11,24,38 ",",2964"
"11,24,39 ",",2965"
"11,24,40 ",",2966"
"11,24,41 ",",2967"
"11,24,42 ",",2968"
"11,24,43 ",",2969"
"11,24,44 ",",2970"
"11,24,45 ",",2971"
"11,24,46 ",",2972"
"11,24,47 ",",2973"
"11,24,48 ",",2974"
"11,24,49 ",",2975"
"11,24,50 ",",2976"
"11,24,51 ",",2977"
"11,24,52 ",",2978"
"11,24,53 ",",2979"
"11,24,54 ",",2980"
"11,24,55 ",",2981"
"11,24,56 ",",2982"
"11,24,57 ",",2983"
"11,24,58 ",",2984"
"11,24,59 ",",2985"
"11,25,00 ",",2986"
"11,25,01 ",",2987"
"11,25,02 ",",2988"
"11,25,03 ",",2989"
"11,25,04 ",",2990"
"11,25,05 ",",2991"
"11,25,06 ",",2992"
"11,25,07 ",",2993"
"11,25,08 ",",2994"
"11,25,09 ",",2995"
"11,25,10 ",",2996"
"11,25,11 ",",2997"
"11,25,12 ",",2998"
"11,25,13 ",",2999"
"11,25,14 ",",3000"
"11,25,15 ",",3001"
"11,25,16 ",",3002"
"11,25,17 ",",3003"
"11,25,18 ",",3004"
"11,25,19 ",",3005"
"11,25,20 ",",3006"
"11,25,21 ",",3007"
"11,25,22 ",",3008"
"11,25,23 ",",3009"
"11,25,24 ",",3010"
"11,25,25 ",",3011"
"11,25,26 ",",3012"
"11,25,27 ",",3013"
"11,25,28 ",",3014"
"11,25,29 ",",3015"
"11,25,30 ",",3016"
"11,25,31 ",",3017"
"11,25,32 ",",3018"
"11,25,33 ",",3019"
"11,25,34 ",",3020"
"11,25,35 ",",3021"
"11,25,36 ",",3022"
"11,25,37 ",",3023"
"11,25,38 ",",3024"
"11,25,39 ",",3025"
"11,25,40 ",",3026"
"11,25,41 ",",3027"
"11,25,42 ",",3028"
"11,25,43 ",",3029"
"11,25,44 ",",3030"
"11,25,45 ",",3031"
"11,25,46 ",",3032"
"11,25,47 ",",3033"
"11,25,48 ",",3034"
"11,25,49 ",",3035"
"11,25,50 ",",3036"
"11,25,51 ",",3037"
"11,25,52 ",",3038"
"11,25,53 ",",3039"
"11,25,54 ",",3040"
"11,25,55 ",",3041"
"11,25,56 ",",3042"
"11,25,57 ",",3043"
"11,25,58 ",",3044"
"11,25,59 ",",3045"
"11,26,00 ",",3046"
"11,26,01 ",",3047"
"11,26,02 ",",3048"
"11,26,03 ",",3049"
"11,26,04 ",",3050"
"11,26,05 ",",3051"
"11,26,06 ",",3052"
"11,26,07 ",",3053"
"11,26,08 ",",3054"
"11,26,09 ",",3055"
"11,26,10 ",",3056"
"11,26,11 ",",3057"
"11,26,12 ",",3058"
"11,26,13 ",",3059"
"11,26,14 ",",3060"
"11,26,15 ",",3061"
"11,26,16 ",",3062"
"11,26,17 ",",3063"
"11,26,18 ",",3064"
"11,26,19 ",",3065"
"11,26,20 ",",3066"
"11,26,21 ",",3067"
"11,26,22 ",",3068"
"11,26,23 ",",3069"
"11,26,24 ",",3070"
"11,26,25 ",",3071"
